arg-id,comment-id,x,y,cluster-id
A1118.0_0,1118.0,0.5760144,2.3373065,9
A1119.0_0,1119.0,2.462633,-1.1551772,6
A1120.0_0,1120.0,-0.105321206,3.242603,7
A1121.0_0,1121.0,6.260919,3.7404213,5
A1122.0_0,1122.0,1.2995591,3.3092782,2
A1123.0_0,1123.0,-0.3216479,3.150486,7
A1124.0_0,1124.0,4.0785666,1.0356703,9
A1125.0_0,1125.0,0.50148076,0.67880857,9
A1126.0_0,1126.0,0.6183827,5.0208015,2
A1127.0_0,1127.0,1.1123563,6.018752,2
A1128.0_0,1128.0,2.9201949,1.4098058,9
A1129.0_0,1129.0,1.9377438,-0.19639897,9
A1130.0_0,1130.0,2.7222288,3.1780663,9
A1131.0_0,1131.0,0.9159452,3.264671,2
A1132.0_0,1132.0,0.90132535,5.0000024,2
A1133.0_0,1133.0,2.0752213,2.4680521,9
A1134.0_0,1134.0,0.78098845,2.3683774,9
A1135.0_0,1135.0,0.76045114,4.7212296,2
A1136.0_0,1136.0,0.8506518,4.414041,2
A1137.0_0,1137.0,0.82830787,4.4065323,2
A1138.0_0,1138.0,1.8637086,2.723607,9
A1139.0_0,1139.0,3.6052403,0.80897844,9
A1140.0_0,1140.0,0.6280287,4.634739,2
A1141.0_0,1141.0,2.279339,2.1975052,9
A1142.0_0,1142.0,1.8586833,2.5524378,9
A1143.0_0,1143.0,1.7686458,2.5643477,9
A1144.0_0,1144.0,1.5171669,2.3821738,9
A1145.0_0,1145.0,3.786228,1.3765522,9
A1146.0_0,1146.0,3.0892773,1.0135946,9
A1147.0_0,1147.0,0.95328265,2.8415911,9
A1148.0_0,1148.0,0.96104217,4.296997,2
A1149.0_0,1149.0,0.9665436,4.1034293,2
A1150.0_0,1150.0,1.0941904,3.270193,2
A1151.0_0,1151.0,1.3758124,3.3069777,2
A1152.0_0,1152.0,5.8373475,-1.1250522,8
A1153.0_0,1153.0,5.3721004,3.2461295,5
A1154.0_0,1154.0,2.4630425,-1.1318774,6
A1155.0_0,1155.0,4.614668,5.5401225,0
A1156.0_0,1156.0,3.1446166,6.258127,4
A1157.0_0,1157.0,1.5172255,7.6266365,9
A1158.0_0,1158.0,3.1286163,-0.31272352,6
A1159.0_0,1159.0,5.339884,0.75178605,3
A1160.0_0,1160.0,6.8591537,3.4798422,5
A1161.0_0,1161.0,0.4105134,1.3401752,9
A1162.0_0,1162.0,2.082134,5.818391,2
A1163.0_0,1163.0,1.8887343,0.6232517,9
A1164.0_0,1164.0,0.31783283,5.2010837,2
A1165.0_0,1165.0,4.5927486,3.9597273,1
A1166.0_0,1166.0,5.4887557,3.4256423,5
A1167.0_0,1167.0,0.22937205,0.068912275,9
A1168.0_0,1168.0,3.6175373,0.7257378,9
A1169.0_0,1169.0,3.2486978,0.7124583,9
A1170.0_0,1170.0,6.566621,3.4755006,5
A1171.0_0,1171.0,-1.1294718,1.3683287,7
A1172.0_0,1172.0,1.569772,1.4937129,9
A1173.0_0,1173.0,6.2035556,3.7451787,5
A1174.0_0,1174.0,2.7457297,6.126196,4
A1175.0_0,1175.0,3.1684299,4.519795,1
A1176.0_0,1176.0,4.148839,1.1279397,9
A1177.0_0,1177.0,4.946997,2.166381,9
A1178.0_0,1178.0,-1.4123714,3.6399834,7
A1179.0_0,1179.0,-1.1193604,2.593517,7
A1180.0_0,1180.0,0.5361563,5.2028155,2
A1181.0_0,1181.0,-0.5040452,4.675275,2
A1182.0_0,1182.0,3.8321896,4.9425144,1
A1183.0_0,1183.0,7.0924144,3.5249183,5
A1184.0_0,1184.0,4.7812195,5.4558225,0
A1185.0_0,1185.0,2.608653,4.4256463,2
A1186.0_0,1186.0,0.30280644,3.2105746,2
A1187.0_0,1187.0,-0.3289606,2.876938,7
A1188.0_0,1188.0,-0.41364866,2.1114123,7
A1189.0_0,1189.0,0.97614366,3.2210546,2
A1190.0_0,1190.0,1.8699415,0.5951213,9
A1191.0_0,1191.0,3.2401092,3.2417479,1
A1192.0_0,1192.0,-0.30367264,4.5325847,2
A1193.0_0,1193.0,1.5002128,7.6330285,9
A1194.0_0,1194.0,3.6111648,4.218823,1
A1195.0_0,1195.0,4.1306133,1.0655869,9
A1196.0_0,1196.0,1.3048557,1.4243621,9
A1197.0_0,1197.0,-1.2738242,3.323597,7
A1198.0_0,1198.0,-1.5684355,2.7357893,7
A1199.0_0,1199.0,5.7659845,4.4416943,5
A1200.0_0,1200.0,5.988068,1.1256872,3
A1201.0_0,1201.0,7.003906,3.4393508,5
A1202.0_0,1202.0,3.8451393,4.9957943,1
A1203.0_0,1203.0,-0.9048046,2.666572,7
A1204.0_0,1204.0,-1.2008976,3.3886955,7
A1205.0_0,1205.0,1.7783388,5.6950893,2
A1206.0_0,1206.0,1.3822358,-0.13917847,9
A1207.0_0,1207.0,1.9759303,3.7140605,2
A1208.0_0,1208.0,6.213475,1.5888201,3
A1209.0_0,1209.0,-0.82040054,3.23619,7
A1210.0_0,1210.0,-1.111286,3.5755966,7
A1211.0_0,1211.0,-0.9069107,2.7683492,7
A1212.0_0,1212.0,4.499989,3.9248235,1
A1213.0_0,1213.0,-0.7976889,2.8930056,7
A1214.0_0,1214.0,1.1091548,1.4944128,9
A1215.0_0,1215.0,5.394304,0.05381283,3
A1216.0_0,1216.0,-1.193215,4.2289476,2
A1217.0_0,1217.0,2.8286326,0.5263195,9
A1218.0_0,1218.0,1.4147863,2.4796376,9
A1219.0_0,1219.0,-0.8706992,4.5311375,2
A1220.0_0,1220.0,0.81104946,2.1352916,9
A1221.0_0,1221.0,1.7603297,2.717118,9
A1222.0_0,1222.0,5.1621466,1.0897356,3
A1223.0_0,1223.0,1.3352065,3.057325,9
A1224.0_0,1224.0,3.1871397,0.8691709,9
A1225.0_0,1225.0,2.9784017,1.0269544,9
A1226.0_0,1226.0,4.602678,3.7084892,1
A1227.0_0,1227.0,3.3471372,3.5004919,1
A1228.0_0,1228.0,1.1668065,1.3434718,9
A1229.0_0,1229.0,1.2648625,1.6130077,9
A1230.0_0,1230.0,0.6223907,0.8802209,9
A1231.0_0,1231.0,1.7281781,7.0524054,9
A1232.0_0,1232.0,-0.08625416,3.4771874,2
A1233.0_0,1233.0,1.814774,2.6278791,9
A1234.0_0,1234.0,0.7500902,1.6610382,9
A1235.0_0,1235.0,-0.5239284,4.5853186,2
A1236.0_0,1236.0,2.954223,0.59144,9
A1237.0_0,1237.0,5.265217,1.4789618,3
A1238.0_0,1238.0,4.721962,5.5627027,0
A1239.0_0,1239.0,0.5111491,0.5816345,9
A1240.0_0,1240.0,1.939176,4.006759,2
A1241.0_0,1241.0,5.8701057,1.0583502,3
A1242.0_0,1242.0,5.4475856,2.2022817,3
A1243.0_0,1243.0,1.593512,0.13999255,9
A1244.0_0,1244.0,-0.05362148,2.6099122,7
A1245.0_0,1245.0,0.70003057,1.69088,9
A1246.0_0,1246.0,2.8628933,1.0054382,9
A1247.0_0,1247.0,-0.14125723,5.180385,2
A1248.0_0,1248.0,4.3140917,2.617532,9
A1249.0_0,1249.0,3.7193918,2.1014028,9
A1250.0_0,1250.0,-0.19753103,1.6709325,9
A1251.0_0,1251.0,4.266902,2.5424283,9
A1252.0_0,1252.0,3.997355,2.233857,9
A1253.0_0,1253.0,4.1349874,2.3231814,9
A1254.0_0,1254.0,6.08014,1.3846992,3
A1255.0_0,1255.0,5.93377,2.1904304,3
A1256.0_0,1256.0,1.1620429,4.4442353,2
A1257.0_0,1257.0,2.033858,-0.08185054,9
A1258.0_0,1258.0,-1.154359,1.3232782,7
A1259.0_0,1259.0,4.9262996,0.7714414,3
A1260.0_0,1260.0,0.92556167,5.739662,2
A1261.0_0,1261.0,-0.46060178,3.149628,7
A1262.0_0,1262.0,5.4517584,3.5739214,5
A1263.0_0,1263.0,1.0146424,3.8833354,2
A1264.0_0,1264.0,2.973604,-0.28298986,6
A1265.0_0,1265.0,6.3657475,1.75016,3
A1266.0_0,1266.0,4.991038,2.62808,9
A1267.0_0,1267.0,1.2055857,3.424236,2
A1268.0_0,1268.0,1.0877516,3.468559,2
A1269.0_0,1269.0,1.1738166,3.3552735,2
A1270.0_0,1270.0,-0.9560825,5.668583,9
A1271.0_0,1271.0,2.530177,-1.1954862,6
A1272.0_0,1272.0,2.4992235,-1.138338,6
A1273.0_0,1273.0,-0.591244,4.572443,2
A1274.0_0,1274.0,0.942746,6.0087066,2
A1275.0_0,1275.0,-1.0061511,1.9192708,7
A1276.0_0,1276.0,5.226824,0.99791837,3
A1277.0_0,1277.0,-0.3649313,0.72245026,9
A1278.0_0,1278.0,6.5512695,3.50349,5
A1279.0_0,1279.0,-0.07756386,0.5338697,9
A1280.0_0,1280.0,0.31758264,-0.014322844,9
A1281.0_0,1281.0,0.24213038,1.8756969,9
A1282.0_0,1282.0,5.387356,0.044859044,3
A1283.0_0,1283.0,0.22663273,2.0723116,9
A1284.0_0,1284.0,3.9515216,1.8829756,9
A1285.0_0,1285.0,5.1126184,1.1228049,3
A1286.0_0,1286.0,6.6980433,3.0608268,5
A1287.0_0,1287.0,1.0886283,3.2701678,2
A1288.0_0,1288.0,1.2851194,3.0668406,9
A1289.0_0,1289.0,1.6712669,2.8496304,9
A1290.0_0,1290.0,-0.040938064,1.0842017,9
A1291.0_0,1291.0,0.12444637,3.4858115,2
A1292.0_0,1292.0,1.5249393,3.4748428,2
A1293.0_0,1293.0,0.6011531,1.5176653,9
A1294.0_0,1294.0,5.8067594,-1.1821625,8
A1295.0_0,1295.0,5.1246266,3.1559634,5
A1296.0_0,1296.0,1.7378834,0.7874966,9
A1297.0_0,1297.0,1.2234418,2.7674756,9
A1298.0_0,1298.0,-0.86092633,2.4613323,7
A1299.0_0,1299.0,3.410293,0.77202576,9
A1300.0_0,1300.0,0.92026716,2.1640232,9
A1301.0_0,1301.0,0.48061895,0.4968046,9
A1302.0_0,1302.0,1.8557078,3.2718086,2
A1303.0_0,1303.0,1.6860363,3.5819552,2
A1304.0_0,1304.0,-0.85770655,4.4441056,2
A1305.0_0,1305.0,-0.9579727,4.4025297,2
A1306.0_0,1306.0,1.8579674,2.193869,9
A1307.0_0,1307.0,5.831822,3.9513237,5
A1308.0_0,1308.0,5.5607467,3.9860864,5
A1309.0_0,1309.0,3.200813,3.1171174,1
A1310.0_0,1310.0,3.2221558,0.92236763,9
A1311.0_0,1311.0,-0.9338113,4.3049297,2
A1312.0_0,1312.0,0.6044522,4.516091,2
A1313.0_0,1313.0,-1.2036022,3.5354872,7
A1314.0_0,1314.0,2.6397812,4.389252,2
A1315.0_0,1315.0,0.12900709,2.5276353,9
A1316.0_0,1316.0,0.11827113,3.268839,2
A1317.0_0,1317.0,-0.7149342,5.4980607,9
A1318.0_0,1318.0,2.0937111,0.7647995,9
A1319.0_0,1319.0,2.2892914,-0.39528337,9
A1320.0_0,1320.0,0.18338095,0.20412214,9
A1321.0_0,1321.0,3.9000351,-0.20491454,6
A1322.0_0,1322.0,2.9891398,5.925853,4
A1323.0_0,1323.0,2.605995,0.42629534,9
A1324.0_0,1324.0,2.4596455,-1.0132502,6
A1325.0_0,1325.0,2.4499493,4.8456287,2
A1326.0_0,1326.0,0.19160692,3.2921622,2
A1327.0_0,1327.0,0.039704844,3.3325212,2
A1328.0_0,1328.0,1.115605,5.966655,2
A1329.0_0,1329.0,-0.7054195,1.5409214,7
A1330.0_0,1330.0,-0.8350239,1.7729619,7
A1331.0_0,1331.0,-0.9295562,2.091757,7
A1332.0_0,1332.0,-0.2769703,0.48769945,9
A1333.0_0,1333.0,4.1169925,1.0877484,9
A1334.0_0,1334.0,4.4942684,3.94351,1
A1335.0_0,1335.0,1.4879606,7.660718,9
A1336.0_0,1336.0,-0.9020703,3.7608223,7
A1337.0_0,1337.0,6.0217633,1.1868938,3
A1338.0_0,1338.0,2.2738826,5.61454,2
A1339.0_0,1339.0,4.4627643,3.9256313,1
A1340.0_0,1340.0,6.460724,3.5164309,5
A1341.0_0,1341.0,4.514107,3.945633,1
A1342.0_0,1342.0,5.932025,1.0540023,3
A1343.0_0,1343.0,7.108214,4.162217,5
A1344.0_0,1344.0,3.1757207,6.3303022,4
A1345.0_0,1345.0,6.190467,1.5040796,3
A1346.0_0,1346.0,0.51008177,0.5914933,9
A1347.0_0,1347.0,1.3682064,1.4810206,9
A1348.0_0,1348.0,1.5168066,5.3599815,2
A1349.0_0,1349.0,1.645437,5.6699095,2
A1350.0_0,1350.0,5.462467,0.5325095,3
A1351.0_0,1351.0,5.915713,1.0403624,3
A1352.0_0,1352.0,1.9033569,5.770167,2
A1353.0_0,1353.0,1.8629947,5.729673,2
A1354.0_0,1354.0,4.436325,2.302863,9
A1355.0_0,1355.0,3.978149,-0.111258686,6
A1356.0_0,1356.0,0.8265608,3.9769645,2
A1357.0_0,1357.0,3.8244667,5.040439,1
A1358.0_0,1358.0,0.2987801,-0.06229587,9
A1359.0_0,1359.0,-1.4820067,3.5307057,7
A1360.0_0,1360.0,0.45568642,0.3814859,9
A1361.0_0,1361.0,0.61997694,1.7446429,9
A1362.0_0,1362.0,0.48072246,0.5485472,9
A1363.0_0,1363.0,2.62835,4.406737,2
A1364.0_0,1364.0,0.5513963,2.3253024,9
A1365.0_0,1365.0,-0.72089833,5.577394,9
A1366.0_0,1366.0,3.738557,4.143376,1
A1367.0_0,1367.0,3.5179012,0.75272137,9
A1368.0_0,1368.0,3.707879,-0.3591922,6
A1369.0_0,1369.0,3.7020957,-0.36106497,6
A1370.0_0,1370.0,1.4997939,2.3919268,9
A1371.0_0,1371.0,3.27299,2.7224908,1
A1372.0_0,1372.0,3.715593,2.300569,9
A1373.0_0,1373.0,3.47084,2.5461092,1
A1374.0_0,1374.0,-0.8474552,5.5500855,9
A1375.0_0,1375.0,-0.83284867,5.543843,9
A1376.0_0,1376.0,2.0215774,5.740854,2
A1377.0_0,1377.0,1.6313002,4.925123,2
A1378.0_0,1378.0,-0.19961394,4.7190366,2
A1379.0_0,1379.0,0.52321374,1.9650127,9
A1380.0_0,1380.0,3.14455,0.966367,9
A1381.0_0,1381.0,2.1007457,2.5389712,9
A1382.0_0,1382.0,1.6601188,3.8901637,2
A1383.0_0,1383.0,3.982655,-0.13577841,6
A1384.0_0,1384.0,-1.4977978,3.661177,7
A1385.0_0,1385.0,3.8441317,4.8562827,1
A1386.0_0,1386.0,1.2658451,3.7517927,2
A1387.0_0,1387.0,1.7614073,2.4569116,9
A1388.0_0,1388.0,1.9663535,3.752115,2
A1389.0_0,1389.0,1.1279159,5.86733,2
A1390.0_0,1390.0,2.762839,-0.27681535,6
A1391.0_0,1391.0,2.5885653,0.54551905,9
A1392.0_0,1392.0,-0.45584524,4.1904116,2
A1393.0_0,1393.0,0.8975523,5.426548,2
A1394.0_0,1394.0,2.4630232,3.3738968,9
A1395.0_0,1395.0,1.4305551,1.0384778,9
A1396.0_0,1396.0,-0.48049602,4.386811,2
A1397.0_0,1397.0,2.4028702,1.0385938,9
A1398.0_0,1398.0,6.37047,1.7245983,3
A1399.0_0,1399.0,2.8894165,-0.24677704,6
A1400.0_0,1400.0,1.9290036,0.3482169,9
A1401.0_0,1401.0,5.746341,-1.1382711,8
A1402.0_0,1402.0,-0.58451253,4.2920566,2
A1403.0_0,1403.0,3.5349262,-0.05526819,6
A1404.0_0,1404.0,3.2884586,-0.37486818,6
A1405.0_0,1405.0,3.915171,1.1998211,9
A1406.0_0,1406.0,2.7968373,1.4761461,9
A1407.0_0,1407.0,1.4643327,1.8123503,9
A1408.0_0,1408.0,-0.15140943,2.2380862,9
A1409.0_0,1409.0,0.6273478,3.37614,2
A1410.0_0,1410.0,1.3589742,2.991331,9
A1411.0_0,1411.0,2.1904402,3.8722892,2
A1412.0_0,1412.0,0.7319309,2.612798,9
A1413.0_0,1413.0,0.0196724,2.2423546,9
A1414.0_0,1414.0,1.620892,0.17652847,9
A1415.0_0,1415.0,3.565966,1.4887395,9
A1416.0_0,1416.0,0.7153751,2.546616,9
A1417.0_0,1417.0,0.78996134,2.491315,9
A1418.0_0,1418.0,1.6565892,4.9445415,2
A1419.0_0,1419.0,0.31584564,4.48714,2
A1420.0_0,1420.0,0.6187369,4.390511,2
A1421.0_0,1421.0,0.2757391,4.4849753,2
A1422.0_0,1422.0,0.73785025,4.391092,2
A1423.0_0,1423.0,-0.0040998273,2.414961,9
A1424.0_0,1424.0,-0.10722764,2.2766166,9
A1425.0_0,1425.0,0.1556414,5.235338,2
A1426.0_0,1426.0,-0.20062362,2.1827374,7
A1427.0_0,1427.0,1.7068484,5.1586633,2
A1428.0_0,1428.0,6.9452205,3.3718605,5
A1429.0_0,1429.0,2.8645227,2.3248782,9
A1430.0_0,1430.0,3.122245,-0.3393507,6
A1431.0_0,1431.0,4.5803185,3.0628018,9
A1432.0_0,1432.0,4.6925764,3.6693642,1
A1433.0_0,1433.0,0.8122499,1.6790869,9
A1434.0_0,1434.0,1.9285458,0.58531576,9
A1435.0_0,1435.0,4.6419563,2.5556684,9
A1436.0_0,1436.0,2.7155602,4.5160527,2
A1437.0_0,1437.0,2.453085,2.5984676,9
A1438.0_0,1438.0,0.050629422,2.2715576,9
A1439.0_0,1439.0,0.16513863,3.1329844,2
A1440.0_0,1440.0,0.2856779,5.203226,2
A1441.0_0,1441.0,-0.095423214,1.5016228,9
A1442.0_0,1442.0,6.6120906,3.353675,5
A1443.0_0,1443.0,4.0514774,1.18147,9
A1444.0_0,1444.0,0.38525277,3.8071964,2
A1445.0_0,1445.0,0.26668236,3.8396933,2
A1446.0_0,1446.0,-0.6628847,2.064442,7
A1447.0_0,1447.0,0.47346538,3.9419081,2
A1448.0_0,1448.0,6.015492,1.1044759,3
A1449.0_0,1449.0,4.0982904,1.2632505,9
A1450.0_0,1450.0,3.361572,3.2125807,1
A1451.0_0,1451.0,1.4990709,7.6637897,9
A1452.0_0,1452.0,-0.90255326,3.5060909,7
A1453.0_0,1453.0,2.453499,4.9522543,2
A1454.0_0,1454.0,4.1397543,3.9561503,1
A1455.0_0,1455.0,-0.93161494,3.299451,7
A1456.0_0,1456.0,0.20561782,0.11145809,9
A1457.0_0,1457.0,5.328936,1.0404085,3
A1458.0_0,1458.0,-1.161134,1.3414185,7
A1459.0_0,1459.0,5.7491393,4.395157,5
A1460.0_0,1460.0,-0.8535209,3.5760686,7
A1461.0_0,1461.0,5.984455,3.529475,5
A1462.0_0,1462.0,2.3377204,-0.12764275,9
A1463.0_0,1463.0,4.582619,5.581504,0
A1464.0_0,1464.0,7.0825458,3.4632115,5
A1465.0_0,1465.0,4.525574,3.8554094,1
A1466.0_0,1466.0,6.018507,3.652387,5
A1467.0_0,1467.0,-0.5496781,2.1482012,7
A1468.0_0,1468.0,6.361996,3.4320383,5
A1469.0_0,1469.0,4.1870565,1.175652,9
A1470.0_0,1470.0,5.8055058,-1.1403193,8
A1471.0_0,1471.0,3.5162504,4.3631754,1
A1472.0_0,1472.0,3.9819188,-0.1056903,6
A1473.0_0,1473.0,0.5758016,1.0391264,9
A1474.0_0,1474.0,2.7110546,-0.8154641,6
A1475.0_0,1475.0,4.254968,2.648653,9
A1476.0_0,1476.0,5.8342576,4.4490304,5
A1477.0_0,1477.0,5.3766613,4.3689065,5
A1478.0_0,1478.0,2.7390773,6.159397,4
A1479.0_0,1479.0,2.8040276,6.1117277,4
A1480.0_0,1480.0,3.6859894,1.4328698,9
A1481.0_0,1481.0,1.5587248,1.4037474,9
A1482.0_0,1482.0,2.4713333,-1.163944,6
A1483.0_0,1483.0,2.4168167,-0.4549202,6
A1484.0_0,1484.0,3.3347905,5.6857266,4
A1485.0_0,1485.0,4.1046295,5.493761,0
A1486.0_0,1486.0,2.0049155,0.5787173,9
A1487.0_0,1487.0,6.0709224,3.6929076,5
A1488.0_0,1488.0,2.991708,5.8754597,4
A1489.0_0,1489.0,6.434407,3.5010023,5
A1490.0_0,1490.0,6.358456,3.803389,5
A1491.0_0,1491.0,3.1234949,0.49404067,9
A1492.0_0,1492.0,4.7502894,3.1644795,9
A1493.0_0,1493.0,2.5577292,-0.5643984,6
A1494.0_0,1494.0,5.536481,0.5156828,3
A1495.0_0,1495.0,2.0364554,-0.2788162,9
A1496.0_0,1496.0,-1.1292758,4.319842,2
A1497.0_0,1497.0,2.5479965,-0.4410474,6
A1498.0_0,1498.0,2.2068782,4.3120694,2
A1499.0_0,1499.0,2.351458,1.5956248,9
A1500.0_0,1500.0,5.4217362,0.4996872,3
A1501.0_0,1501.0,0.6935514,3.806131,2
A1502.0_0,1502.0,2.8193383,1.5858474,9
A1503.0_0,1503.0,3.0932055,2.2330163,9
A1504.0_0,1504.0,1.160692,3.7951152,2
A1505.0_0,1505.0,0.43394902,0.27593386,9
A1506.0_0,1506.0,4.232673,3.8211775,1
A1507.0_0,1507.0,5.3038583,-0.016930839,3
A1508.0_0,1508.0,4.2429214,1.3439506,9
A1509.0_0,1509.0,6.4159355,1.7446489,3
A1510.0_0,1510.0,1.9628562,-0.14508958,9
A1511.0_0,1511.0,1.5333977,7.603997,9
A1512.0_0,1512.0,4.208765,2.6714673,9
A1513.0_0,1513.0,-1.5835888,2.8916569,7
A1514.0_0,1514.0,0.47855142,4.9585276,2
A1515.0_0,1515.0,-0.7507259,2.4374168,7
A1516.0_0,1516.0,3.423797,4.5560517,1
A1517.0_0,1517.0,1.5128238,1.4626274,9
A1518.0_0,1518.0,4.6859956,4.396243,1
A1519.0_0,1519.0,-0.83783126,3.7840757,7
A1520.0_0,1520.0,-0.7471022,3.891033,7
A1521.0_0,1521.0,5.81577,-1.1853174,8
A1522.0_0,1522.0,4.7243786,4.4293604,1
A1523.0_0,1523.0,1.7083931,3.417636,2
A1524.0_0,1524.0,6.250976,1.8757701,3
A1525.0_0,1525.0,6.3763857,1.775787,3
A1526.0_0,1526.0,3.2142384,0.92857534,9
A1527.0_0,1527.0,3.7974372,2.8104804,1
A1528.0_0,1528.0,6.4937177,3.523739,5
A1529.0_0,1529.0,3.72196,1.8661734,9
A1530.0_0,1530.0,-0.49451146,4.1425657,2
A1531.0_0,1531.0,4.3283734,1.9040004,9
A1532.0_0,1532.0,2.5731142,6.0168457,4
A1533.0_0,1533.0,0.911317,5.546973,2
A1534.0_0,1534.0,5.766959,-1.2502527,8
A1535.0_0,1535.0,3.741952,0.87970006,9
A1536.0_0,1536.0,-0.4778404,2.0857816,7
A1537.0_0,1537.0,7.121749,4.1855655,5
A1538.0_0,1538.0,0.6135599,0.038412992,9
A1539.0_0,1539.0,0.03227389,2.6942163,7
A1540.0_0,1540.0,-0.48128608,4.1995945,2
A1541.0_0,1541.0,5.1617155,1.1405123,3
A1542.0_0,1542.0,0.49238855,5.4407616,2
A1543.0_0,1543.0,0.465093,4.2717605,2
A1544.0_0,1544.0,-1.1470323,1.3244538,7
A1545.0_0,1545.0,3.0553312,-0.30392858,6
A1546.0_0,1546.0,5.6235976,1.7254076,3
A1547.0_0,1547.0,-1.152528,2.4636455,7
A1548.0_0,1548.0,1.6237153,5.7291737,2
A1549.0_0,1549.0,3.4786487,2.741472,1
A1550.0_0,1550.0,5.7678313,3.3292854,5
A1551.0_0,1551.0,4.731557,5.585312,0
A1552.0_0,1552.0,-0.5757172,3.20536,7
A1553.0_0,1553.0,1.164889,1.3175814,9
A1554.0_0,1554.0,0.86503434,2.5804522,9
A1555.0_0,1555.0,2.9586902,0.3926954,9
A1556.0_0,1556.0,-0.8031666,5.4744816,9
A1557.0_0,1557.0,0.2170946,2.5347426,9
A1558.0_0,1558.0,-0.21648516,1.9880064,9
A1559.0_0,1559.0,1.3577049,4.6170506,2
A1560.0_0,1560.0,5.393626,0.017302047,3
A1561.0_0,1561.0,1.6874107,2.3567238,9
A1562.0_0,1562.0,2.3539736,0.9482125,9
A1563.0_0,1563.0,2.4897904,1.0226953,9
A1564.0_0,1564.0,1.4831457,3.1909406,2
A1565.0_0,1565.0,-0.58161396,4.5855603,2
A1566.0_0,1566.0,0.1948462,1.2251894,9
A1567.0_0,1567.0,2.6437423,1.4113132,9
A1568.0_0,1568.0,4.6093435,5.499258,0
A1569.0_0,1569.0,1.4983028,1.726721,9
A1570.0_0,1570.0,0.4414617,2.3688316,9
A1571.0_0,1571.0,-0.8861937,3.3970644,7
A1572.0_0,1572.0,-0.49740246,4.1072335,2
A1573.0_0,1573.0,-0.9324205,5.1463127,9
A1574.0_0,1574.0,1.5344437,7.593433,9
A1575.0_0,1575.0,6.966133,3.4068408,5
A1576.0_0,1576.0,4.4870358,3.8670888,1
A1577.0_0,1577.0,1.9801657,3.7300372,2
A1578.0_0,1578.0,4.536413,1.6698469,9
A1579.0_0,1579.0,1.4683973,-0.20880498,9
A1580.0_0,1580.0,2.466932,4.939511,2
A1581.0_0,1581.0,2.69175,6.048273,4
A1582.0_0,1582.0,-0.9146356,3.272065,7
A1583.0_0,1583.0,4.749322,0.53802913,3
A1584.0_0,1584.0,3.7307904,5.073432,1
A1585.0_0,1585.0,3.3035917,3.2144456,1
A1586.0_0,1586.0,6.326711,1.674707,3
A1587.0_0,1587.0,5.5357566,1.3572702,3
A1588.0_0,1588.0,1.1365603,1.505119,9
A1589.0_0,1589.0,3.58159,0.88429654,9
A1590.0_0,1590.0,-1.6889304,3.0257225,7
A1591.0_0,1591.0,1.5758557,4.663727,2
A1592.0_0,1592.0,3.0469825,4.4628787,2
A1593.0_0,1593.0,-0.4220064,4.7338862,2
A1594.0_0,1594.0,1.3541121,1.3882874,9
A1595.0_0,1595.0,-0.6826559,3.2272172,7
A1596.0_0,1596.0,6.3224244,1.6437759,3
A1597.0_0,1597.0,6.6637735,3.2552114,5
A1598.0_0,1598.0,2.8720584,4.4810233,2
A1599.0_0,1599.0,-1.5484843,2.8136277,7
A1600.0_0,1600.0,2.68852,6.063808,4
A1601.0_0,1601.0,3.5984561,4.277957,1
A1602.0_0,1602.0,1.8389577,3.6478336,2
A1603.0_0,1603.0,4.2758837,1.3790869,9
A1604.0_0,1604.0,-0.98343843,3.696364,7
A1605.0_0,1605.0,3.7167928,4.173295,1
A1606.0_0,1606.0,-0.99444664,2.666833,7
A1607.0_0,1607.0,-0.47450078,4.7324867,2
A1608.0_0,1608.0,3.3089125,3.2552104,1
A1609.0_0,1609.0,3.9119396,0.88323635,9
A1610.0_0,1610.0,1.494448,7.6572065,9
A1611.0_0,1611.0,2.3940804,4.9214115,2
A1612.0_0,1612.0,2.4352474,5.02405,2
A1613.0_0,1613.0,-0.57491463,2.169882,7
A1614.0_0,1614.0,-1.5370579,3.2897,7
A1615.0_0,1615.0,1.5047563,1.4641508,9
A1616.0_0,1616.0,-1.1617626,1.5959594,7
A1617.0_0,1617.0,6.5404587,3.215712,5
A1618.0_0,1618.0,2.151628,-0.22152296,9
A1619.0_0,1619.0,-0.7993005,5.551383,9
A1620.0_0,1620.0,3.29493,0.7451413,9
A1621.0_0,1621.0,2.2515848,5.4319286,2
A1622.0_0,1622.0,3.1255834,6.364112,4
A1623.0_0,1623.0,-1.6069546,3.0332096,7
A1624.0_0,1624.0,1.1398284,3.3512897,2
A1625.0_0,1625.0,6.05642,3.2113338,5
A1626.0_0,1626.0,3.877627,3.5857615,1
A1627.0_0,1627.0,3.384219,3.5502737,1
A1628.0_0,1628.0,2.6031954,1.9005634,9
A1629.0_0,1629.0,5.3821254,0.43778926,3
A1630.0_0,1630.0,2.7916386,2.1912467,9
A1631.0_0,1631.0,2.043581,5.262902,2
A1632.0_0,1632.0,5.3675632,0.02565142,3
A1633.0_0,1633.0,4.265264,1.4670979,9
A1634.0_0,1634.0,3.2406666,1.8980211,9
A1635.0_0,1635.0,3.6612308,1.1929702,9
A1636.0_0,1636.0,1.264391,4.6899447,2
A1637.0_0,1637.0,2.2105575,2.1099036,9
A1638.0_0,1638.0,4.666856,0.44845507,3
